rank,country,cluster,date,rolling_value,is_valid,valid_days,min_valid_days,coverage_ratio,stage,trend,confidence_score,confidence_level,evidence_tier,snapshot_relation,snapshot_source_mode,snapshot_source_date,baseline_marker,delta_previous_numeric,abs_delta_previous_numeric,stage_priority,top_driver_1_name,top_driver_1_value,top_driver_2_name,top_driver_2_value,dominant_driver,driver_concentration_ratio,candidate_reason
4435,Nigeria,escalation,2025-12-27,70.7464,True,7,5,1.0,hoch,stabil,89.76,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0125,0.0125,2,peak_subscore,75.5143,external_dynamics_subscore,71.3762,,0.2668,high_stage;high_rolling_value
4436,Taiwan,escalation,2026-03-01,70.3518,True,7,5,1.0,hoch,stabil,89.62,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,75.3857,external_dynamics_subscore,73.6048,,0.2679,high_stage;high_rolling_value
4437,Israel,escalation,2026-04-07,66.9232,True,7,5,1.0,hoch,stabil,88.42,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,77.0,external_dynamics_subscore,74.1381,,0.2876,high_stage;high_rolling_value
4438,Nigeria,escalation,2025-07-05,66.8071,True,7,5,1.0,hoch,stabil,88.38,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,70.9857,external_dynamics_subscore,68.6143,,0.2656,high_stage;high_rolling_value
4439,Taiwan,escalation,2025-07-26,61.1607,True,7,5,1.0,hoch,stabil,86.41,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,68.3143,external_dynamics_subscore,66.9476,,0.2792,high_stage;high_rolling_value
4440,China,escalation,2025-09-14,58.3696,True,7,5,1.0,hoch,stabil,85.43,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,62.9143,external_dynamics_subscore,61.581,,0.2695,high_stage
4441,China,escalation,2025-08-23,57.7589,True,7,5,1.0,hoch,stabil,85.22,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0125,0.0125,2,peak_subscore,62.7857,external_dynamics_subscore,60.919,,0.2718,high_stage
4442,Ukraine,escalation,2026-03-04,91.3054,True,7,5,1.0,sehr hoch,stabil,96.96,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0108,0.0108,3,peak_subscore,97.0143,external_dynamics_subscore,95.5429,,0.2656,high_stage;high_rolling_value
4443,Israel,escalation,2025-11-06,70.0821,True,7,5,1.0,hoch,stabil,89.53,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0108,0.0108,2,peak_subscore,77.9,external_dynamics_subscore,76.2952,,0.2779,high_stage;high_rolling_value
4444,Ukraine,escalation,2025-09-21,91.5071,True,7,5,1.0,sehr hoch,stabil,97.03,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,97.1,external_dynamics_subscore,95.7714,,0.2653,high_stage;high_rolling_value
4445,Iran,escalation,2026-02-21,90.6554,True,7,5,1.0,sehr hoch,stabil,96.73,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,3,peak_subscore,95.9857,external_dynamics_subscore,94.281,,0.2647,high_stage;high_rolling_value
4446,Iran,escalation,2025-08-21,90.6107,True,7,5,1.0,sehr hoch,stabil,96.71,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,3,peak_subscore,96.2,external_dynamics_subscore,94.081,,0.2654,high_stage;high_rolling_value
4447,Iran,escalation,2026-02-25,90.4411,True,7,5,1.0,sehr hoch,stabil,96.65,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,95.5571,external_dynamics_subscore,93.881,,0.2641,high_stage;high_rolling_value
4448,Iran,escalation,2025-12-28,83.9732,True,7,5,1.0,sehr hoch,stabil,94.39,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,91.2286,external_dynamics_subscore,89.919,,0.2716,high_stage;high_rolling_value
4449,Iran,escalation,2026-04-03,82.6982,True,7,5,1.0,sehr hoch,stabil,93.94,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,90.2286,external_dynamics_subscore,88.7619,,0.2728,high_stage;high_rolling_value
4450,Iran,escalation,2025-07-05,82.4482,True,7,5,1.0,sehr hoch,stabil,93.86,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,90.6143,external_dynamics_subscore,89.0714,,0.2748,high_stage;high_rolling_value
4451,Nigeria,escalation,2025-08-29,82.0089,True,7,5,1.0,sehr hoch,stabil,93.7,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,90.3571,internal_dynamics_subscore,81.6476,,0.2754,high_stage;high_rolling_value
4452,Ukraine,escalation,2025-12-17,81.1161,True,7,5,1.0,sehr hoch,stabil,93.39,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,90.7571,external_dynamics_subscore,88.5905,,0.2797,high_stage;high_rolling_value
4453,Ukraine,escalation,2025-12-21,80.9446,True,7,5,1.0,sehr hoch,stabil,93.33,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,3,peak_subscore,90.4714,external_dynamics_subscore,88.2286,,0.2794,high_stage;high_rolling_value
4454,Ukraine,escalation,2025-06-14,80.6,True,7,5,1.0,sehr hoch,stabil,93.21,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,3,peak_subscore,89.9286,external_dynamics_subscore,87.8,,0.2789,high_stage;high_rolling_value
4455,Russia,escalation,2025-11-21,78.3196,True,7,5,1.0,hoch,stabil,92.41,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,86.5429,external_dynamics_subscore,84.6667,,0.2762,high_stage;high_rolling_value
4456,Russia,escalation,2025-05-02,76.0625,True,7,5,1.0,hoch,stabil,91.62,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,84.9571,external_dynamics_subscore,82.619,,0.2792,high_stage;high_rolling_value
4457,Russia,escalation,2026-04-04,74.5268,True,7,5,1.0,hoch,stabil,91.08,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,84.5571,external_dynamics_subscore,81.5095,,0.2836,high_stage;high_rolling_value
4458,Israel,escalation,2025-12-05,72.8071,True,7,5,1.0,hoch,stabil,90.48,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,80.5286,external_dynamics_subscore,78.4143,,0.2765,high_stage;high_rolling_value
4459,Israel,escalation,2025-12-04,72.7964,True,7,5,1.0,hoch,stabil,90.48,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,2,peak_subscore,80.4143,external_dynamics_subscore,78.3238,,0.2762,high_stage;high_rolling_value
4460,Israel,escalation,2025-12-12,72.7607,True,7,5,1.0,hoch,stabil,90.47,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,2,peak_subscore,79.8,external_dynamics_subscore,78.7,,0.2742,high_stage;high_rolling_value
4461,Israel,escalation,2025-10-10,68.1893,True,7,5,1.0,hoch,stabil,88.87,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,2,peak_subscore,77.7429,external_dynamics_subscore,75.4571,,0.285,high_stage;high_rolling_value
4462,Nigeria,escalation,2025-06-26,67.1625,True,7,5,1.0,hoch,stabil,88.51,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,71.6857,external_dynamics_subscore,68.9476,,0.2668,high_stage;high_rolling_value
4463,China,escalation,2025-09-13,58.3571,True,7,5,1.0,hoch,stabil,85.42,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0107,0.0107,2,peak_subscore,62.7714,external_dynamics_subscore,61.5714,,0.2689,high_stage
4464,China,escalation,2025-11-07,57.7625,True,7,5,1.0,hoch,stabil,85.22,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0107,0.0107,2,peak_subscore,62.2143,external_dynamics_subscore,60.9619,,0.2693,high_stage
4465,Ukraine,tension,2026-02-14,94.7667,True,7,5,1.0,sehr hoch,stabil,98.17,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0096,0.0096,3,crisis_subscore,98.7143,negativity_subscore,95.6714,,0.3472,high_stage;high_rolling_value
4466,Ukraine,tension,2026-03-03,94.5714,True,7,5,1.0,sehr hoch,stabil,98.1,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0096,0.0096,3,crisis_subscore,98.6571,negativity_subscore,94.9143,,0.3477,high_stage;high_rolling_value
4467,Taiwan,tension,2025-10-24,65.6286,True,7,5,1.0,hoch,stabil,87.97,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0096,0.0096,2,crisis_subscore,69.2857,negativity_subscore,65.1714,,0.3519,high_stage;high_rolling_value
4468,Taiwan,tension,2025-09-20,64.219,True,7,5,1.0,hoch,stabil,87.48,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0096,0.0096,2,crisis_subscore,66.6714,negativity_subscore,64.8286,,0.3461,high_stage;high_rolling_value
4469,Taiwan,tension,2025-06-07,59.2048,True,7,5,1.0,hoch,stabil,85.72,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0096,0.0096,2,crisis_subscore,62.0143,negativity_subscore,58.8857,,0.3492,high_stage
4470,Iran,tension,2026-02-26,94.8286,True,7,5,1.0,sehr hoch,stabil,98.19,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,3,crisis_subscore,98.7857,negativity_subscore,94.7143,,0.3472,high_stage;high_rolling_value
4471,Iran,tension,2026-02-17,94.719,True,7,5,1.0,sehr hoch,stabil,98.15,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,3,crisis_subscore,98.8571,negativity_subscore,95.1857,,0.3479,high_stage;high_rolling_value
4472,Iran,tension,2025-09-25,94.3381,True,7,5,1.0,sehr hoch,stabil,98.02,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,3,crisis_subscore,98.7286,negativity_subscore,94.1714,,0.3488,high_stage;high_rolling_value
4473,Russia,tension,2025-09-09,88.281,True,7,5,1.0,sehr hoch,stabil,95.9,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,3,crisis_subscore,93.4286,negativity_subscore,87.7,,0.3528,high_stage;high_rolling_value
4474,Iran,tension,2025-10-22,85.3905,True,7,5,1.0,sehr hoch,stabil,94.89,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,3,crisis_subscore,89.7143,negativity_subscore,84.9286,,0.3502,high_stage;high_rolling_value
4475,Iran,tension,2025-12-24,82.9,True,7,5,1.0,sehr hoch,stabil,94.02,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,3,crisis_subscore,87.0571,negativity_subscore,83.0857,,0.35,high_stage;high_rolling_value
4476,Ukraine,tension,2025-11-11,82.6143,True,7,5,1.0,sehr hoch,stabil,93.92,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,3,crisis_subscore,86.9,negativity_subscore,82.8857,,0.3506,high_stage;high_rolling_value
4477,Nigeria,tension,2025-11-08,78.3762,True,7,5,1.0,hoch,stabil,92.43,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,81.5714,negativity_subscore,78.8429,,0.3469,high_stage;high_rolling_value
4478,Israel,tension,2026-01-26,77.6571,True,7,5,1.0,hoch,stabil,92.18,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,80.7571,negativity_subscore,78.0571,,0.3466,high_stage;high_rolling_value
4479,Nigeria,tension,2025-12-04,77.3905,True,7,5,1.0,hoch,stabil,92.09,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,80.7429,negativity_subscore,77.3429,,0.3478,high_stage;high_rolling_value
4480,Nigeria,tension,2025-05-01,76.0143,True,7,5,1.0,hoch,stabil,91.61,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,79.1857,negativity_subscore,76.9429,,0.3472,high_stage;high_rolling_value
4481,Russia,tension,2025-10-25,75.3286,True,7,5,1.0,hoch,stabil,91.37,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,2,crisis_subscore,79.4286,negativity_subscore,75.1143,,0.3515,high_stage;high_rolling_value
4482,Israel,tension,2026-02-09,74.2952,True,7,5,1.0,hoch,stabil,91.0,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,78.2571,negativity_subscore,74.2429,,0.3511,high_stage;high_rolling_value
4483,Russia,tension,2025-12-28,69.2143,True,7,5,1.0,hoch,stabil,89.23,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,73.1571,negativity_subscore,69.2143,,0.3523,high_stage;high_rolling_value
4484,Israel,tension,2025-05-17,67.9667,True,7,5,1.0,hoch,stabil,88.79,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,2,crisis_subscore,71.7857,negativity_subscore,68.4,,0.3521,high_stage;high_rolling_value
4485,Israel,tension,2025-10-25,64.1524,True,7,5,1.0,hoch,stabil,87.45,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,68.0714,negativity_subscore,63.2286,,0.3537,high_stage;high_rolling_value
4486,Taiwan,tension,2025-08-19,62.8476,True,7,5,1.0,hoch,stabil,87.0,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,66.2286,negativity_subscore,62.8429,,0.3513,high_stage;high_rolling_value
4487,Taiwan,tension,2025-05-27,61.8143,True,7,5,1.0,hoch,stabil,86.64,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0095,0.0095,2,crisis_subscore,65.5714,negativity_subscore,61.5857,,0.3536,high_stage;high_rolling_value
4488,Taiwan,tension,2025-05-22,61.5762,True,7,5,1.0,hoch,stabil,86.55,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,65.0286,negativity_subscore,61.8,,0.352,high_stage;high_rolling_value
4489,Israel,tension,2025-06-28,61.0905,True,7,5,1.0,hoch,stabil,86.38,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0095,0.0095,2,crisis_subscore,64.0714,negativity_subscore,61.4857,,0.3496,high_stage;high_rolling_value
4490,Iran,escalation,2025-05-18,85.9214,True,7,5,1.0,sehr hoch,stabil,95.07,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.009,0.009,3,peak_subscore,92.4143,external_dynamics_subscore,91.3381,,0.2689,high_stage;high_rolling_value
4491,Russia,escalation,2025-11-22,78.3286,True,7,5,1.0,hoch,stabil,92.42,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.009,0.009,2,peak_subscore,86.4857,external_dynamics_subscore,84.7571,,0.276,high_stage;high_rolling_value
4492,China,escalation,2025-05-12,56.3429,True,7,5,1.0,hoch,stabil,84.72,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.009,0.009,2,peak_subscore,61.3143,external_dynamics_subscore,59.981,,0.2721,high_stage
4493,Iran,escalation,2025-09-09,90.5464,True,7,5,1.0,sehr hoch,stabil,96.69,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0089,0.0089,3,peak_subscore,96.0,external_dynamics_subscore,94.4714,,0.2651,high_stage;high_rolling_value
4494,Iran,escalation,2025-09-05,90.4393,True,7,5,1.0,sehr hoch,stabil,96.65,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0089,0.0089,3,peak_subscore,95.5143,external_dynamics_subscore,94.1571,,0.264,high_stage;high_rolling_value
4495,Iran,escalation,2025-11-23,86.0929,True,7,5,1.0,sehr hoch,stabil,95.13,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0089,0.0089,3,peak_subscore,92.9143,external_dynamics_subscore,91.4048,,0.2698,high_stage;high_rolling_value
4496,Ukraine,escalation,2026-04-08,80.2304,True,7,5,1.0,sehr hoch,stabil,93.08,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0089,0.0089,3,peak_subscore,89.7286,external_dynamics_subscore,87.7286,,0.2796,high_stage;high_rolling_value
4497,Russia,escalation,2025-06-09,76.1143,True,7,5,1.0,hoch,stabil,91.64,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0089,0.0089,2,peak_subscore,84.8143,external_dynamics_subscore,82.8619,,0.2786,high_stage;high_rolling_value
4498,Nigeria,escalation,2025-11-17,72.4339,True,7,5,1.0,hoch,stabil,90.35,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0089,0.0089,2,peak_subscore,77.8,external_dynamics_subscore,71.7952,,0.2685,high_stage;high_rolling_value
4499,Taiwan,escalation,2025-07-06,59.7107,True,7,5,1.0,hoch,stabil,85.9,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0089,0.0089,2,peak_subscore,68.5714,external_dynamics_subscore,66.2238,,0.2871,high_stage
4500,China,escalation,2025-10-28,57.9893,True,7,5,1.0,hoch,stabil,85.3,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0089,0.0089,2,peak_subscore,62.4571,external_dynamics_subscore,61.1238,,0.2693,high_stage
4501,China,escalation,2025-09-09,57.8946,True,7,5,1.0,hoch,stabil,85.26,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0089,0.0089,2,peak_subscore,62.7286,external_dynamics_subscore,60.8,,0.2709,high_stage
4502,Russia,escalation,2025-04-29,76.0911,True,7,5,1.0,hoch,stabil,91.63,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0078,0.0078,2,peak_subscore,84.7857,external_dynamics_subscore,82.6476,,0.2786,high_stage;high_rolling_value
4503,Ukraine,escalation,2025-12-08,82.1304,True,7,5,1.0,sehr hoch,stabil,93.75,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0072,0.0072,3,peak_subscore,91.4,external_dynamics_subscore,89.1952,,0.2782,high_stage;high_rolling_value
4504,Ukraine,escalation,2025-07-05,79.2518,True,7,5,1.0,hoch,stabil,92.74,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0072,0.0072,2,peak_subscore,89.7,external_dynamics_subscore,87.1476,,0.283,high_stage;high_rolling_value
4505,Russia,escalation,2025-11-06,77.4321,True,7,5,1.0,hoch,stabil,92.1,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0072,0.0072,2,peak_subscore,84.5286,external_dynamics_subscore,83.4619,,0.2729,high_stage;high_rolling_value
4506,Russia,escalation,2026-02-09,85.6196,True,7,5,1.0,sehr hoch,stabil,94.97,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.0071,0.0071,3,peak_subscore,90.6286,external_dynamics_subscore,89.5,,0.2646,high_stage;high_rolling_value
4507,Nigeria,escalation,2026-02-11,83.4679,True,7,5,1.0,sehr hoch,stabil,94.21,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.0071,0.0071,3,peak_subscore,93.0571,internal_dynamics_subscore,82.8524,,0.2787,high_stage;high_rolling_value
